看完电影走出来，走在前面的大概六七岁的小男孩说：“妈妈，中国人打赢了”，他妈妈说“对呀，感觉怎么样？”“太棒了，祖国真厉害”。一下感受到了拍这个片子的意义。,4
如果说《金刚川》还在和观众玩叙事的游戏，《长津湖》滥用了煽情的手段，那么《志愿军》则做到了真正的质朴。不同节点的转折全靠字幕推进，让不熟悉这段历史的观众能够清晰明了地知道发生了什么，紧凑的时间线和事件使得艰苦的作战过程直白而简单地展现。平行蒙太奇的灵活应用将同时间的不同场景串连，体现了导演非凡的剪辑功力。该片最值得夸赞的首先是台词，作为一个中国人应该非常能够感同身受，许多次热血澎湃，在大银幕前悲喜交加。其次要夸赞的是演员表演，众星云集的阵容里身为新人的陈飞宇表现尤其亮眼，将一位年轻气盛、智勇双全的士兵演绎得极佳，表情丰富而灵动，充分展现了他“带着脑子打仗”的人物个性。,5
陈凯歌导演果然大格局，全景式展现下，松骨峰战斗的调度功力满满！文戏武戏衔接到位，在张驰有序的节奏下，志愿军的精气神得到了很好的烘托，最终构建起了可歌可泣战争史诗篇章，向革命先烈致敬、向最可爱的人致敬。,4
黄土地、霸王别姬、真的是陈凯歌拍的吗？,2
魏大勋好迷人啊在这里面…,2
肉身对抗坦克，双脚奔袭出不可能的距离，每个场面都惊险刺激又让人心疼！,4
挺好看的，刘秘书太儒雅了，他遇难那块儿是我看整部电影的第一个爆泪点🥹🥹🥹,5
建议后两部直接上流媒体。,1
如坐针毡，如芒刺背，节奏乱的一批，凯哥用一部部作品证明了《霸王别姬》不是他拍的。,1
新中国，七十四岁了。,5
看到志愿军战士跨过鸭绿这个场面的时候真的很燃，整个人的心情都好澎湃，电影有太多让人很自豪的画面,4
触动的是那段历史，并不是这部电影。青山处处埋忠骨,2
埋骨何须桑梓地，人生无处不青山。,4
"首先说明，主旋律电影我必支持😁！
与长津湖的惨烈悲壮不同，这部剧不仅有惨烈悲壮也有我军策略，对啊，虽然我们那时候没有精良的装备但是我们在战略上藐视敌人在战术上重视敌人，他们有勇有谋，是最可爱的人！
让我哽咽的桥段有三个
一是魏大勋饰演的毛岸英即将奔赴前线默默与父亲告别的片段，里面有一句台词很戳我：“爸爸28岁去上海了，我今年也28岁了…”
二是魏晨演的戴如义，被炮弹炸断了右臂，然后仍坚持战斗，直到被烈火吞噬。当援军赶到的时候，大家看到的只有一座人形丰碑，他立在那里，就像松骨峰上仅存的那一棵松树😭，纵使烈火焚烧也屹立不屈，真的好震撼啊
三是张颂文老师演的伍修权，一举一动都演绎非常相似，当他代表中国在国际上发出声音时，我也联想到了当今时代的中国，与那时不同的是，而今我们的底气更强了！



",5
在有《能文能武李延年》作为优秀范本的前提下拿着顶级资源拍成这样是技术和能力的问题，与是不是宏大叙事无关。至于有人说这是回到前三十年回到样板戏回到三突出原则完全是基于一知半解的扯淡。三突出的目的恰恰是遵循类型化创作套路要便于观众快速认同、移情角色。另外“十七年”电影也好，样板戏也好，主要英雄角色通常都设定成普通人，教员一般是以语录引用的方式出现。在陈这部电影中有谁能在电影开头（甚至播到一半）准确分辨出基层连队三个角色？,2
这部电影对不熟悉抗美援朝战争的非军事历史爱好者非常友好。把为什么打仗，打仗过程中从志愿军指挥部到军指挥部、师指挥部、团指挥部、连队都介绍得清清楚楚，从上到下、从点到面都有突出的人物和闪光点。对这段历史又多了一些了解。彭老总那句“牺牲是我们必须付出的代价，我们不付，就是我们的孩子们付、孙子们付，我们这代人两条腿、一身泥，还是我们来付吧”，让我泪目，也让我真的觉得生活在现在这个时代，是一种幸运和幸福。,4
事实证明《霸王别姬》不是陈凯歌拍的,1
我是个很温和的人，不严谨地说，也是一个很开明、很民主的人。但是我对这部电影的评价，态度非常鲜明：凡是打着对导演或者某位演员不满而打低分，甚至直接称呼为垃圾的人，我愿毫不犹疑把你打入恨国党一列。这部电影的红与黑，根本不是某个人、某个团体所能判定得了，否定它，就是否定那段历史，就是否定新中国的艰难困苦、玉汝于成。有些人不知道，有些人洋洋得意，有些人大放厥词，不是无知便是愚蠢，我知道有很多人，但我要站出来为它、为这段历史发声和站队。,5
"抗美援朝的代价，他们不付，我们就得付。
魏大勋这次眼神戏太好了。在电影院哭了两次，一次是岸英牺牲，一次是最后苏联代表为我们的讲话，我相信历史上的毛岸英眼神就是这样的坚定无比，为了国家的未来。他是真正的共产主义战士。
青山处处埋忠骨，何须马革裹尸还。
他们为了国家的未来。他们离开父母，离开儿女来到了朝鲜。
还想说黄晓明不油腻了。演的真的挺不错的，
没有满分是阿瑟真的演的不太行，爹爹给的主角光环让我尴尬。",4
有阿瑟 扣一分 阿瑟一出场 跟其他人的演技格格不入……前半段没有他的时候 我那个眼泪 止不住……后半段，很出戏。,3
标准的PPT流水账叙事，用堆叠的字幕和电视剧语言来把历史书上的重要时间轴重新上演，整个电影甚至没有一个主线人物，没有清晰的主线，基本上都是扁平的工具人。所谓的多角度全景式的人物群像完全成了一个笑话。战争戏的拍摄手段单一，乱突突加狂轰滥炸，并且和陈凯歌的前作一样，输出壮烈牺牲的暴力奇观，人一死，煽情BGM一上，观众眼泪一掉，就这点本事了吗？只有最后张颂文那部分的双线交叉剪辑算是一次比较好的情绪调动，其他的都是无耻的消费，没有最可爱的人，也没有对对手的任何尊重，剩下的就是对儿子的关照和赶工完任务的生意人了。从八佰到长津湖，再到志愿军，主旋律逐渐退化成了样板戏，贩卖廉价的民族情绪罢了。（4/10）,2
虽然有不少或许为了增加戏剧性、或许为了凸显人物个性，或许就是陈大师拍脑门子想当然罔顾史实自作聪明画蛇添足的剧情设计，典型如彭总狂K梁大牙的名场面，还有其他不同程度的小瑕疵（比如毛主席声音为何总是沙哑），燃鹅并不影响本片在综合水平上明显要比《长津湖》强一个档次。多层视角全面展现颇有《大决战》系列的风采，最重要的是不再追求堆砌一群兵王炫技般的打鬼子，而是无论从决策层，到指战员，到基层战士，到外交战线，乃至不同岗位的普通人视角，都从各个侧面诠释清楚了“这场战争是为谁而战，以及为何而战”，辛柏青的角色贯穿顶层到基层，串联了不同视角的位面，把缝腻得非常瓷实，而且他与儿子女儿对整体故事线的联系必然还会延续到下一部之中。首捷两水洞、飞夺三所里、血战松骨峰三场战斗戏各有特点，拍得别开生面、详略得当、精彩纷呈,4
"电影很好，非常喜欢，战斗场面真的绝。
毛岸英开导杨三弟之后被炸死那段第一次流泪，松骨峰那段直接泪崩，即使手已经被炸断，身上被烈火燃烧依然战斗着，直至被烧死，真的很感恩感谢无数先辈为我们打下的祖国，即使不知道他们的名字，但也一定会永远铭记这来之不易的和平。伍修权在联合国上说的话让人振奋，其中并穿插着战士们牺牲却又不断地战斗直至美军撤退真的哭的泪流满面。
影院里观看时后排有人说松骨峰那段太夸张了，这是就觉得就应该多拍这样的电影，不能忘记历史，要心怀感恩，不能忘记那些为祖国而战的人！",5
二，三部真的别去看了,1
"有国才有家，新中国74岁啦！松骨山三连群像刻画令人印象深刻，前半段铺垫比较长，就是要大家明白这是一场不得不打的仗，即使双方实力悬殊。为最可爱的人致敬！
这部电影很不陈凯歌，但陈飞宇的存在感又告诉我，确实是护犊子的。",4
"比长津湖观感好太多 
无论是同志的称呼 群像戏而不是个人英雄戏
过鸭绿江那个镜头简直是绝
伍修权的戏  张颂文演的绝了
非常推荐",5
1950年11月，安理会决议[S/1892]邀请我国中央人民政府代表出席关于UN南朝鲜军部特别报告的讨论，被周外长严词拒绝，理由是所谓UN军部系非法产生[S/1898]。周外长提议合并讨论“关于台湾遭武装侵略的控诉”与美国政府武装干涉朝鲜问题。11月28日，伍修权先生在片中这场著名的两小时演说[S/PV.527]开篇已明确拒绝参与这场会议第二项议程(即朝鲜战争)的讨论，因该议程被定名为“南朝鲜遭侵略”。这场演说实际上是在控诉美国武装侵略台澎，却与志愿军在朝鲜战场的战斗混在一起剪辑，立场不可谓不鲜明——当时中央人民政府的立场是不能阻止人民群众志愿接受朝鲜政府领导参加解放战争。而志愿军与解放军有关联的说法，只出现在麦克阿瑟提供的情报中。陈凯歌的呈现相当于提前数月认定新中国参战，可谓新时代岁月史书,2
跟长津湖不同的是，这是一部宏观的叙事，不是以长津湖一个连的小团体来呈现。但是总体感觉特别怪，看的出来导演想追求真实和尊重历史，但是当我看到“黄继光”式的各种志愿军战士，以及各种喊口号，观感大打折扣。情感不是这样表达，而应该是在好故事，好桥段里面靠演员的眼神，面部表情的抑制以及战争残酷的画面感来表达。只要发行方有博纳影业，基本都是主旋律，关键很难得拍的好。,3
美国人请美国人演中国人 打美国人,1
公司任务看完了 8个字：乱七八糟 父爱如山🫤,2
是一部在人意料之中的电影。因为是战争片，所以不可避免地有非常非常多的战争镜头、声音，140分钟看下来无论是视觉还是听觉可能都稍微会有一些疲惫，其中穿插的一些非战场线能让人稍微缓解一下。精神传达到了，其中让我最感动的一幕是在听到“还能打的举手”之后，士兵的“尸体”们又纷纷撑着举起了手。不管是抗美援朝的战场还是去联合国控诉美国，我们都在明知不可为而为之，这是为了让中国真正由被动变得主动。总体来说挺适合十月一去影院里看的。（mark一下我人生中第一次看首映+路演20230926）,3
联合国安理会场面让我深刻感受到了中国的崛起和国际地位的提高，让我们更加自信地走向世界。,4
好尴尬的电影，还要拍成三部。后面两部上流媒好了,1
单说电影，相当平庸。确实是实景大场面，但是剪辑挺烂的，类似ppt，讲故事的能力跟普通纪录片差不多。整个电影给人的感觉就是太“任务”了，国产战争电影老有这个问题，在我看来留白和克制太重要了。其他不多说了，对真实历史该有基本的尊重和敬佩。,3
平时经常听到小米加步枪对抗坦克机枪这类的话语，怎么真正看到先辈们肉身对抗坦克的画面还是泪流不止？,5
看到这么多排队打一星的，想问一句刘德华为什么不演反派？,4
其实近两年看了很多主旋律电影，本来不想再看的，但还是鬼使神差地来了，全片血脉喷张，从头紧张到尾，后半部战场快把我看吐了，心里只有一个念头千万不要再打仗了。在这样一部战争片里面出现了一束温柔的白月光，魏大勋出现的时候好像一切都安静了，到散场我还忘不了他隔窗看向父亲的眼神，和他对着杨三弟的笑容，唏嘘，“青山处处埋忠骨，何须马革裹尸还”,5
"如果国庆档是场大考，《志愿军：雄兵出击》就是最切题最深情的答卷。英雄不朽，在和平年代，我更加感慨他们的一往无前和奋不顾身。
志愿军最好哭的一幕，是杨三弟在战友的尸体旁嚎啕的瞬间。他是我印象最深的角色，也是最具有代表性的成长型角色，无论是失去战友之后被老李收留，还是刘秘书对他的关爱和帮助，都让他在这场战争里迅速成长。伤痛为他铸就铠甲，每一次失去，都增一分厚度，最终完成由新兵到战士的蜕变。王骁也演出了梁兴初的虎将柔情，细腻情感不愧是陈凯歌最擅长的。
更让我惊喜的是战争场面，几组人物穿针引线地构建起恢弘磅礴的战争群像，视觉呈现上的升级功不可没，夜渡大同江、奔袭三所里……松骨峰阻击战看得最揪心，如今的和平是以先辈的付出为代价，这段历史不敢忘！",4
有幸参加了首映礼，这两年关于抗美援朝的电影几乎都看了。似乎有之前的铺垫，这电影一开篇就泪如雨下，战争实在太残酷了。和上一部长津湖相比，这一部在情感的处理上更加细腻了一些。战争电影，本就是群像篇，我记不住里面的名字，但我记住了里面的每一张脸，无论是前线还是后方，甚至是外交战线，每一个人的处理都非常精到。这部电影，更加渲染了前线，脚本源于“谁是最可爱的人”，外交的努力弱化了一些，实际上前方战场能获得苏军支援更来源于外交的努力，当时我已经脑补出外交那条线都能拍出一部电影来。还是那句话，如今的岁月静好，是因为有人在为你负重前行。,3
三星，多加一星是因为纵向对比这几年的同题材或是横向对比国庆档的其他对手，还是这部电影像话点。抗美援朝的题材连着上了四年，到头来还是证明了战争片还是慢工出细活管用，高层视角得到了更多银幕时间摆清参展的前因后果，之前作品中完全失踪的南北朝鲜军终于有了出场机会，战士作为人也会经历情感动荡和PTSD，敌我双方互有长短和攻守进退，对手不再是形象稀薄的出气筒符号角色，之前希望看到的情节大都有补全。制作上总算是摆脱了前几部同题材作品中挥之不去的赶工痕迹和粗制滥造感以及几大导演的风格经过杂糅和冲突后留下的割裂色彩。,4
比长津湖、水门桥要好不少。叙事清晰，结构完整，人物刻画也不错。战斗场面相当好，不知道是不是陈导演拍的战斗部分，如果是，那就厉害了！讲清楚了为什么打这一仗，我们因为什么能打得赢。以前的片子，讲了但是讲的不透，这部讲的好。,4
2.5/5，蹩脚的特效、温情脉脉的文戏、简单拼感官的战场、一眼假的涂黑脸，的确中间看到有些感动，但不能冷静下来细品，因为一品就会觉得，也只能拍到这了。辛柏青演技秒杀所有演员，那抖动看得人心颤。,3
前天晚上带着姥姥姥爷去看志愿军了，他们很爱看抗战片，一开始还担心他们看不懂，结果发现他们对抗美援朝这段历史比我更了解😂，魏大勋演的刘秘书一出场没有字幕介绍的时候，我姥爷就小声跟我说 这是毛岸英，嘿嘿还有点小开心。这是我姥姥姥爷第一次去电影院看电影，看得出他们很开心，他们年纪大了，不会在网上买票也不会关注有什么电影上映，等过年第二部上的话我还会带他们去电影院支持💪,5
2.5 观感上绝对是高于长津湖的，简单的递进结构，逻辑清晰，大小叙事兼顾，战争场面编排与剪辑也很清楚到位。但是这种扁平的叙事确实过于无聊，唯一能有别与纪录片的表达就是强烈的民族情感渲染。,2
凯歌导演拍的太敷衍了，像一支献礼纪录片。没有细节，不细腻。一直在走马观花。可惜这么多演员了，以后不要再拍了。他儿子也特别让人出戏。一星给大勋。,1
"7.7
近几年来红色战争里文戏拍的最好的一部，对比于长津湖以及战狼甚至一类的红色片，更多注重于战场对国际环境的影响。也反映出一次又一次的胜利，才让中国的话语权一步一步加强。",4
"牺牲的代价总有人要付出。我们不付，就得儿子付，孙子付。还是我们来吧。
他们确确实实这么做了！
致敬！",5
宏大叙事，流水账拍法，大的问题没回答好，人物和细节也是模糊的。,2
红色主旋律不该是中国电影的保护伞，更不该是电影导演的捷径。想要复刻长津湖，结果是个四不像，到头来只会一次又一次的消费国人的爱国情怀。拍电影还是多用点心，来点巧思吧....,1
就这个宏大战争题材，我这次终于看明白为什么要打………为什么能打赢,5
好奇怪 只有五分之一的镜头能看出陈凯歌的影子 其他大段冗长无聊的战争场面像在费力地临摹《长津湖》的林超贤 希望后面两部别这样,2
刘秘书和杨三弟的友谊特别感人，感受到了人性的温暖和美好。,5
王砚辉的彭总演得太好了，太入味儿了，截止目前所有彭总之最佳。从表演上说，他的爆发是压抑着的爆发，所谓“亢龙有悔”，丁勇岱版差一点儿就差在这。听闻梁兴初说明原因那里，彭总表情瞬间破防，那一瞬间的心底的柔软就出来了。收放自如，转换细腻，真好会演👍🏻,4
影片看完，可以给陈凯歌点个赞，拍的不错，比长津湖和水门桥更胜一筹，也没有某些人危言耸听的夹带私货什么的，可以说是近些年来在抗美援朝同类型商业影片里到目前为止最好的一部了,5
当时他们的条件是何等的艰苦，14小时行72.5公里，不敢相信，中国人民军队创造了无数次战争中的神话。,5
"这电影就不值得看，要不是被人拉着看，根本没啥看的价值！
真是看得很气人！这是电影？说战争片吧不够格！说战争为背景吧，人物刻画呢？故事呢？群像也得有人物吧！太TM恶心了！2.7分都高了！！！
唐国强一直是这样？长津湖也这样吗？我再去看看，在这里怎么这么难受！那手不会挥能别随时都要一副指点江山挥舞手臂的动作吧！",1
张颂文的台词功底，让我一度觉得这片要是他的纯文戏独角戏该有多好。,2
这是啥啊？？？八一厂随便找个导演都比这拍的好吧？哪怕是应付的行活你陈凯歌也不能这么差劲吧？细碎的内容，丑陋的叙事，还有匮乏的调度，没啥好说的，奇差无比！这别说赞扬了，拍成这个样子纯粹是对英雄的不尊重，陈凯歌连带着他儿子gun吧快。,1
凯哥N，B，啊！戛纳再见了！,1
历史是用来铭记的，而这部电影就是一种很好的方式，让我们永远记住那些为了我们幸福生活而付出的人！,5
前线战争实在让人热泪盈眶，只是旁边工作人员一直在拍表情，只好含着泪水在眼里打转。几乎刺耳的炸弹声带来的生理不适与无数死伤血泪带来的心疼共鸣；震耳欲聋的爆炸声、机枪声、呐喊声；泥泞污浊的脸蛋、衣服、枪杆；刚毅的、充满血色的年轻兵，怀抱炸弹扑在坦克炮筒上、冲向敌军前锋中...空前壮大的战争场面、超一流水平的史诗作战镜头；一切都无比摇撼人心。战前战后两时间段、上中下三层人物关系、战时作战线与外交线双线并行，鲜活、流畅。陈凯歌近十年最好的作品出现了。“你还是没有回答我的问题，你到底依靠什么说我们能战胜美国？”“因为只有战胜，中华民族才能生存。”向最可爱的人们敬礼吧。,5
首映看过了，全景式展现志愿军为什么要出征，怎么出兵和怎么打的故事，里面甚至看到了很多《长津湖》相似的镜头，三部曲第一步站住脚了，里面数星星的演员表现都很好，王砚辉饰演的彭总真的很有大将风范！辛柏青这个老陈真的猛，很能打也很会打！,5
一星给先烈 ,1
陈凯歌又拍了一次“长津湖”，说实话还是挺失望的，制作上可能比长津湖出色，战场与内政、外交三线并行，按理说，格局更大了，视点更聚焦了，风格更统一了，然而总体感觉还不如长津湖，最大的问题是全片只有全景，缺乏细节，人物都有点太符号化了，依然只是历史书里的书写，虽然有细节展示，但却很难让人动情，当然感动还是有的，但那只是对于那段历史，对于新中国，对那志愿军的共情，在电影层面上着实有点失望。而且陈导这次的视听水平也太让人失望了。几个大环绕的镜头其实没太大意义，战场上的调度甚至有时轴线都是乱的，剪辑也很乱，而且千篇一律的战场场面很容易会让观众看累，更大的问题是把敌人塑造得太脸谱化了，好的战争片跟神剧之间的差距就在于反派的塑造，敌人不是傻子，越是强大的对手才能更能体现出胜利的不易。7,3
拍得比“两湖”严肃很多，没那么强的战狼感了，这点是值得肯定的。但开场半小时文戏过后，就是几无停歇的电视剧水准战争戏，突突突轰轰轰了一小时四十五分钟直到结束，爆炸密集度简直让迈克尔.贝都望尘莫及，只剩下难以忍受的视觉疲劳和千篇一律的脸谱。,2
与外交线，战争线相比，伟人线较为薄弱，又加入了朝鲜战场背景介绍，剪辑有些突兀。松骨峰与联合国两个场景交叉剪辑让人震撼。陈凯歌明显克制了自己的表达欲望，但又借杨三弟角色，展现战争对人的摧残，借梁兴初和李默尹的角色阐释向死而生的伟大。志愿军跨过鸭绿江时，水中大火烧的满屏通红，这种写意场景如同《长津湖》中伍万里拉开火车门看到长城、看到中国的大好河山，算是陈凯歌献给观众的礼物，至于合适与否，自有人评说。,4
一个没什么地方出彩的历史战争片，可以让学生看看毕竟现在电影比文字更直观，但仅限于此了，要我感觉其实也没啥艺术追求……这环绕镜头可真是……硬整，我没过多的看过史诗片，但是我觉得1942的视角，会比这种宏观的更吸引人,1
柏青老师演的真好啊，这热毛巾捂得是真情流露。致敬伟大的志愿军战士们，中国人民会永远记住你们！,4
🤡,2
敬中华儿女，遍地英雄。,5
能看到这样一部以全体志愿军为主角的电影我也是十分开心，这一段历史太惨烈了，没有你们的付出就没有现在幸福生活,5
"非常好，9分有的，志愿军加一分。有以前老战争片的格调和气度了，也是这几年的片子所缺失的，金刚川和长津湖总觉得传达的精气神有些歪了，而现在志愿军终于走回了正轨。
说说印象深刻的几个角色，老一辈不用说了，都很出色，梁兴初演的非常准确，毛岸英确实是白月光（🤣我后面座位的两人吐槽那个被安慰的小战士命硬，克人），戴、杨两位松骨岭牺牲的形象定格伟大，陈飞宇一开始台词有点出戏，后面松骨岭拼的急眼了还行。
影片最后其实我有点恍惚，这个时代发展太快了，前几千年靠的是冷兵器肉搏，近几百年就开始机枪、坦克、飞机了，那个时候我们靠着一股精神，用肉体和意志来弥补设备的不足，但是发展到了现在、未来，个人的意志就太过渺小了，还是得靠科技了，相信自己，我们一定会走到最后最后的。",5
这抗美援朝拍得整体有一种傻兮兮的气质,2
"志愿军先烈应当被铭记，这部电影不应该被记住。五星上将麦克阿瑟vs父亲是导演的阿瑟。
还记得2年前《长津湖》里数分钟的推拉旋转恶心长镜头，是无意义无意象的炫技，而《志愿军》中五秒钟的摇臂摄影，泛滥成灾无意义的调度。相比长津湖、水门桥两部，没有了吴京的战狼特色，战争场面真实了一点。联合国、朝鲜双线作战交叉剪辑，细节呼应，较为有感触的是国际歌、钥匙两处细节。",2
爱国情真的是太好点燃了。。。老阿姨竟然激动的泪流满面🤣🤣🤣,5
犯了跟《封神第一部》一样的毛病，因为整体要讲的故事太过庞大而把控不好篇幅处理和剪辑，简单点说就是缺乏拍一体性三部曲的经验，类似眯哥和肖央的戏因为剪辑或者篇幅原因处理比较潦草的戏反而不如删了，好在本部有更多时间的战争场面因此不适感较前者好。选角绝大部分我是不满意，包括但不限于王砚辉老师那个中低音还带点滇音的彭总，为了戏份强行给王骁李乃文（这俩我一度分不清的人对戏也是挺奇妙的）当下属的晓明哥，尤其凯子哥能不能别再惦记着给你那龟崽子镜头耍帅了。色彩跟镜头这方面凯子哥还是值得信赖，有几场戏的剪辑很让人喜欢。战争戏区别于自己联合指导的《长津湖》更有战争氛围，后者相较下更偏动作戏一些了。前面对于跨江前的篇幅在近年是比较少见的，看的时候感觉要是这部分拿出来辨陈利害拍一部类似《至暗时刻》的作品，应该也好看。,4
浮夸,2
同题材电影有点多了，本来有点逆反。有优惠才陪爸妈看的，没想到全程全情投入了进去。展现了战争的全景，没有什么英雄的个人，只有无数平凡又无畏的普通人。没有主角光环，只有舍生忘死。胜利是用无数血肉之躯换来的，正好节前看到一份报道50年各界人民庆祝国庆的老报纸，联想起来更加感慨万千。看电影结尾意思是还有下一部吧，竟然有点迫不及待。,5
看这部电影时我一直在反思，之前我们在评价主旋律电影时是不是太过于强调所谓“个体表达”，从而忽略了我们就是一个讲组织将集体意识的国家，这是非常不应该的事情。陈凯歌导演这一次交出就是一部很标准的我们自己国家的主旋律，而且他的叙事足够紧凑，故事线足够清晰，有同档期的电影的承托，就更显完成度很高。,4
非常工整的一部电影，文戏武戏一张一弛，全景式的展现，让人想起过去的一些正统八一厂出片，拍战争，这个味就对了。缺点是为了压缩片长，有的地方剪辑过快，其实可以时间再长一些，期待以后会有更丝滑的导剪版。,4
"陈凯歌在这部电影里依然对叙事有强有力的把控。叙事上循序渐进，从时间到地点都像是划分了单元和编号，叙事宏大却不乱。又借助事件驱动着叙事，由群像式涓涓细流慢慢汇聚成时代的洪流，具体的事件和具体的人相互映衬，交织成壮阔却不失生动的史诗气象。
",4
陈凯歌没有走捷径，没有纯靠战争场面的血弹来调动观众的感官刺激：拍全景，拍前因也拍后果，拍集体的大无畏和革命乐观，也拍个人的战后应激，拍父子情战友情，拍中国人在绝境中的突围奔跑，70公里14个小时，雄兵出击！松骨峰上的铮铮铁骨，数百人抵抗敌军的五次进攻，我永不忘记。,5
作为电影作品完成度还不错 节奏比较洗练 故事流畅度节奏音乐调度都在线 但无法深究 像一副没有灵魂的躯壳 一细想就有很多可笑的地方,3
我儿子10周岁，把他看哭死了，久久不能平复,4
电影讲得是入朝后的第二次战争，非常细致用心的还原了历史，还原历史的片就是应该掰开揉碎了讲，帮遗忘的人重新回想。 ,4
盛明兰有句话说的好啊“我孩子时候就见过这招了但我现在不是孩子了”,2
比想象的好看 后半段狠狠感动 喜欢魏大勋和张颂文的部分 有一瞬间找到了学英语的意义和动力 但是只有一瞬间☺️,4
前段文戏还算合格台词我感觉陈凯歌参与编剧了，中段战争场面很一般剪辑的也不好很乱，不过从后面张颂文出场开始无论剪辑节奏镜头美感音乐调度就像换了个导演接近完美，平均下来有个6.5分,3
比想象的好看 后半段狠狠感动 喜欢魏大勋和张颂文的部分 有一瞬间找到了学英语的意义和动力 但是只有一瞬间☺️,4
这抗美援朝拍得整体有一种傻兮兮的气质,2
从不知名小战士的眼神中，我看到的是期盼和希望，是对祖国的一颗颗赤诚之心，这就是所有志愿军的缩影吧,5
怎么拍都不满意 我觉得拍得挺好 魏大勋的毛岸英 黄晓明的江潮 辛柏青 肖央 张颂文 人物的刻画都挺棒 虽然有些人物出场画面没多少 但是让人看着很舒服 还有那句台词“我们不打 就要我们的儿子  打 就要孙子打 ”泪奔了这块 向英烈们致敬,5
多线叙事驾驭得不错，战争场面尤其是航拍和特效的部分比长津湖1更精良一些，看得出是用心了的，作为三部曲的开篇基本上达到了预期。,4
"志愿军先烈应当被铭记，这部电影不应该被记住。五星上将麦克阿瑟vs父亲是导演的阿瑟。
还记得2年前《长津湖》里数分钟的推拉旋转恶心长镜头，是无意义无意象的炫技，而《志愿军》中五秒钟的摇臂摄影，泛滥成灾无意义的调度。相比长津湖、水门桥两部，没有了吴京的战狼特色，战争场面真实了一点。联合国、朝鲜双线作战交叉剪辑，细节呼应，较为有感触的是国际歌、钥匙两处细节。",2
浮夸,2
3.5，不像陈凯歌拍的。松骨峰。能聚能散轻步兵。“新中国今天1岁了”。每个演员都很好，除了海清。如果别三个人一说话镜头就疯狂旋转那么我还能再加半星。“奏凯歌，奏凯歌！”“三连，三连！”,4
盛明兰有句话说的好啊“我孩子时候就见过这招了但我现在不是孩子了”,2
5/10,2
还不如长津湖呢,2
一个没什么地方出彩的历史战争片，可以让学生看看毕竟现在电影比文字更直观，但仅限于此了，要我感觉其实也没啥艺术追求……这环绕镜头可真是……硬整，我没过多的看过史诗片，但是我觉得1942的视角，会比这种宏观的更吸引人,1
还没看完就收到了领导新的工作安排，哭得更凶了。,3
前期好多泪点。。王传君演啥都像疯子。。阿瑟真的有喜剧天赋！！！建议转专业,4
高配版长津湖，并没有质的飞跃,3
"在近年来的同题材上摒弃了动不动就“兄弟”的错误称呼，使用了正确的“同志”称谓，剪辑略着急了点，使毛岸英的牺牲弧光稍显局促了。扣分主要分两点：一，作为全景式展现抗美援朝的电影，地图出现的少了，战线推进就不那么明晰了；二，王传君是真的不会演正派了，无语。",4
自从《长津湖》之后就很喜欢看这种类型的题材，也激发爱国情趣。正好是陈凯歌老师执导的想看一下，还可以。,5
没看过，不想看，就是想打分,1
只要有人拍，只要有人还记得。,5
这片就是长津湖里陈凯歌导演的那部分，去掉了林超贤的动作和徐克的柔情。,2
陈凯歌用志愿军证明了，长津湖他才是MVP。志愿军里的人比长津湖更有了人性。也终于在抗美援朝电影里有了朝鲜人、韩国人、苏联人。终于不再是简单的中美对决。相较于文戏，战争场面只能说是差强人意。你很难分得清是哪边放的炮，炸死的美军还是志愿军。你也很难解释为什么志愿军的炮兵火力比美军的坦克还猛。有个遗憾大概就是阿瑟演的不是麦克阿瑟。,5
志愿军万岁，38军万岁,5
全景式展现抗美援朝历史。中国人民站起来了！有些人是不是不知道陈凯歌1986年就拍过主旋律电影《大阅兵》啊？,5
无法开风气先的题材，但可以把人看哭好几次！陈大师确实发力了！,4
"从看到毛主席在院子里说冬去春来那里，就倍感亲切，开场对战事的铺垫，到海清那里，瞬间泪奔！总之之后也是泪点一击就中，哭了好多次，彭总让38军军长唱国际歌前后对话桥段、毛岸英给彭总补帅棋做生日礼物、黄晓明给彭总发电报、章子怡翻译……太多桥段，作为中国人，这个电影真的太好哭了！期待第二部！",5
剧情紧凑，节奏紧凑，情节跌宕起伏，让人看得非常过瘾。,5
老戏骨飙戏！相互对骂、激情碰撞的时候太燃了。王硕辉的彭德怀骂那句“不是虎将是鼠将”，演的真的有感觉👍🏻。,4
战争场面颠覆我认知了……肉身炸坦克太震撼了……就像身临其境……当年志愿军的牺牲真的伟大！,4
全片两个多小时，节奏飞快，情绪饱满，大背景与小人物的构建与结合非常到位,5
